iter	Passed	Remaining
4767	312441	15202
4768	312508	15137
4769	312575	15071
4770	312640	15006
4771	312706	14940
4772	312772	14875
4773	312843	14809
4774	312916	14744
4775	312985	14679
4776	313052	14613
4777	313117	14548
4778	313186	14482
4779	313260	14417
4780	313330	14352
4781	313399	14287
4782	313467	14221
4783	313537	14156
4784	313606	14090
4785	313676	14025
4786	313745	13960
4787	313815	13894
4788	313886	13829
4789	313955	13764
4790	314024	13698
4791	314092	13633
4792	314161	13568
4793	314231	13502
4794	314296	13437
4795	314363	13371
4796	314429	13306
4797	314497	13240
4798	314561	13175
4799	314627	13109
4800	314693	13043
4801	314761	12978
4802	314826	12912
4803	314892	12847
4804	314957	12781
4805	315024	12716
4806	315089	12650
4807	315155	12585
4808	315222	12519
4809	315287	12454
4810	315358	12388
4811	315432	12323
4812	315501	12258
4813	315575	12192
4814	315643	12127
4815	315712	12062
4816	315782	11996
4817	315850	11931
4818	315919	11865
4819	315986	11800
4820	316051	11734
4821	316116	11669
4822	316183	11603
4823	316251	11538
4824	316320	11472
4825	316389	11407
4826	316457	11341
4827	316526	11276
4828	316596	11210
4829	316664	11145
4830	316735	11080
4831	316801	11014
4832	316873	10949
4833	316940	10883
4834	317007	10818
4835	317073	10752
4836	317144	10687
4837	317212	10621
4838	317280	10556
4839	317348	10490
4840	317420	10425
4841	317490	10360
4842	317560	10294
4843	317630	10229
4844	317702	10163
4845	317771	10098
4846	317838	10032
4847	317905	9967
4848	317968	9901
4849	318032	9836
4850	318099	9770
4851	318171	9705
4852	318240	9639
4853	318306	9574
4854	318371	9508
4855	318435	9442
4856	318503	9377
4857	318569	9311
4858	318636	9246
4859	318701	9180
4860	318770	9115
4861	318836	9049
4862	318901	8984
4863	318971	8918
4864	319042	8853
4865	319114	8787
4866	319181	8722
4867	319251	8656
4868	319323	8591
4869	319394	8525
4870	319466	8460
4871	319534	8394
4872	319599	8329
4873	319668	8263
4874	319737	8198
4875	319806	8132
4876	319874	8067
4877	319941	8001
4878	320008	7936
4879	320075	7870
4880	320148	7805
4881	320215	7739
4882	320281	7674
4883	320346	7608
4884	320412	7542
4885	320480	7477
4886	320549	7411
4887	320617	7346
4888	320686	7280
4889	320756	7215
4890	320826	7149
4891	320893	7084
4892	320961	7018
4893	321027	6953
4894	321095	6887
4895	321165	6822
4896	321233	6756
4897	321303	6691
4898	321370	6625
4899	321436	6559
4900	321502	6494
4901	321570	6428
4902	321638	6363
4903	321706	6297
4904	321771	6232
4905	321836	6166
4906	321901	6100
4907	321967	6035
4908	322036	5969
4909	322104	5904
4910	322174	5838
4911	322240	5773
4912	322306	5707
4913	322371	5641
4914	322435	5576
4915	322501	5510
4916	322570	5445
4917	322637	5379
4918	322705	5313
4919	322772	5248
4920	322839	5182
4921	322906	5117
4922	322973	5051
4923	323041	4986
4924	323109	4920
4925	323175	4854
4926	323241	4789
4927	323309	4723
4928	323376	4658
4929	323446	4592
4930	323517	4527
4931	323585	4461
4932	323654	4395
4933	323724	4330
4934	323792	4264
4935	323861	4199
4936	323927	4133
4937	323994	4067
4938	324060	4002
4939	324125	3936
4940	324190	3871
4941	324255	3805
4942	324320	3739
4943	324386	3674
4944	324455	3608
4945	324524	3543
4946	324591	3477
4947	324657	3411
4948	324724	3346
4949	324790	3280
4950	324853	3215
4951	324919	3149
4952	324983	3083
4953	325051	3018
4954	325115	2952
4955	325182	2887
4956	325249	2821
4957	325315	2755
4958	325379	2690
4959	325443	2624
4960	325508	2558
4961	325573	2493
4962	325639	2427
4963	325704	2362
4964	325770	2296
4965	325840	2230
4966	325912	2165
4967	325983	2099
4968	326052	2034
4969	326119	1968
4970	326188	1902
4971	326255	1837
4972	326322	1771
4973	326389	1706
4974	326457	1640
4975	326526	1574
4976	326595	1509
4977	326663	1443
4978	326731	1378
4979	326798	1312
4980	326865	1246
4981	326935	1181
4982	327003	1115
4983	327072	1049
4984	327140	984
4985	327208	918
4986	327278	853
4987	327348	787
4988	327415	721
4989	327481	656
4990	327547	590
4991	327616	525
4992	327683	459
4993	327749	393
4994	327813	328
4995	327880	262
4996	327947	196
4997	328011	131
4998	328078	65
4999	328143	0
