iter	MAE
4775	5.786053888
4776	5.786027178
4777	5.785927849
4778	5.785853924
4779	5.785826956
4780	5.785734793
4781	5.785699986
4782	5.785632694
4783	5.785534828
4784	5.78541682
4785	5.785366907
4786	5.785282683
4787	5.785201819
4788	5.785133625
4789	5.78498473
4790	5.784906917
4791	5.784800707
4792	5.784706356
4793	5.784645889
4794	5.784601799
4795	5.784575335
4796	5.784484107
4797	5.784344863
4798	5.784330128
4799	5.784290685
4800	5.784271175
4801	5.78411903
4802	5.784044193
4803	5.783963366
4804	5.783933183
4805	5.783890344
4806	5.783780892
4807	5.783635296
4808	5.783536177
4809	5.783469066
4810	5.783423102
4811	5.783395619
4812	5.78327372
4813	5.783160399
4814	5.783082016
4815	5.782978369
4816	5.782927475
4817	5.782904216
4818	5.782834543
4819	5.782734022
4820	5.782597602
4821	5.782508303
4822	5.782363087
4823	5.782337243
4824	5.782245451
4825	5.782152698
4826	5.782125678
4827	5.782102922
4828	5.782044849
4829	5.781938408
4830	5.781860808
4831	5.78182236
4832	5.78173325
4833	5.781706688
4834	5.781678926
4835	5.781585832
4836	5.781519555
4837	5.781392644
4838	5.781324071
4839	5.781238516
4840	5.781184829
4841	5.781078488
4842	5.780912035
4843	5.780854154
4844	5.780829269
4845	5.780811933
4846	5.780767315
4847	5.780726301
4848	5.780591281
4849	5.780499619
4850	5.780393994
4851	5.780281516
4852	5.780204929
4853	5.780066878
4854	5.780045325
4855	5.779946129
4856	5.779902364
4857	5.779871248
4858	5.779815171
4859	5.779703455
4860	5.779650173
4861	5.779610857
4862	5.779531717
4863	5.779494267
4864	5.779402337
4865	5.779329505
4866	5.779181219
4867	5.779089222
4868	5.779025282
4869	5.778885163
4870	5.778820784
4871	5.778663779
4872	5.778543475
4873	5.778528619
4874	5.778510784
4875	5.778488518
4876	5.778461128
4877	5.778365814
4878	5.778313544
4879	5.778200998
4880	5.778095572
4881	5.778030867
4882	5.777934995
4883	5.777835596
4884	5.777693984
4885	5.777597758
4886	5.777483933
4887	5.777379053
4888	5.777247182
4889	5.777212544
4890	5.77703836
4891	5.776915424
4892	5.77683717
4893	5.776723072
4894	5.776684923
4895	5.776653414
4896	5.776593024
4897	5.776502718
4898	5.77641562
4899	5.776309127
4900	5.776231898
4901	5.776190638
4902	5.776111297
4903	5.776094216
4904	5.77596141
4905	5.775857409
4906	5.775836725
4907	5.77574352
4908	5.775713198
4909	5.775619794
4910	5.775508888
4911	5.775486811
4912	5.775390937
4913	5.775313673
4914	5.775234183
4915	5.77517306
4916	5.775009943
4917	5.774992168
4918	5.774870161
4919	5.774761203
4920	5.774570273
4921	5.774408451
4922	5.774356817
4923	5.774268294
4924	5.774192399
4925	5.774110542
4926	5.774013301
4927	5.773936213
4928	5.773856545
4929	5.773767677
4930	5.773666502
4931	5.773646714
4932	5.773628177
4933	5.773609567
4934	5.773591541
4935	5.773511273
4936	5.77348967
4937	5.77338006
4938	5.773282655
4939	5.773252605
4940	5.773164673
4941	5.773131224
4942	5.773037315
4943	5.772973193
4944	5.772955873
4945	5.772932592
4946	5.772815484
4947	5.77272149
4948	5.772597728
4949	5.772514535
4950	5.772436003
4951	5.77240055
4952	5.77232237
4953	5.772289852
4954	5.772245239
4955	5.772206723
4956	5.772104051
4957	5.772001935
4958	5.771924026
4959	5.771844995
4960	5.771769819
4961	5.771691191
4962	5.771608591
4963	5.771547548
4964	5.77152022
4965	5.771412097
4966	5.771337992
4967	5.77130746
4968	5.771220266
4969	5.771201134
4970	5.771060481
4971	5.771040403
4972	5.771031599
4973	5.770952447
4974	5.770848851
4975	5.770745786
4976	5.770525565
4977	5.770490124
4978	5.770429176
4979	5.770340731
4980	5.770259632
4981	5.770230113
4982	5.770054477
4983	5.770037327
4984	5.770019483
4985	5.769991369
4986	5.769923087
4987	5.769894733
4988	5.769864691
4989	5.76983869
4990	5.769703823
4991	5.769618904
4992	5.769524404
4993	5.769503463
4994	5.769359836
4995	5.769242646
4996	5.769166818
4997	5.769087222
4998	5.768969202
4999	5.768895485
